,text,source,label,reliability,bias
5975,"""RSO (Regional Security Officer) expressed concerns with the ability to defend Post in the event of a coordinated attack due to limited manpower, security measures, weapons capabilities, host nation support, and the overall size of the compound,"" it said.",fox-news,0,35.44,11.06
3572,I understand there are going to be people that hate this.,fox-news,0,35.44,11.06
4805,"We can't afford to be politically correct anymore,"" the statement continued.",huffpost,0,37.82,-10.75
5299,"Senator Harry Reid of Nevada, the Senate majority leader and a Democrat facing a difficult re-election fight, said through a spokesman that those who plan to erect the Islamic center should look elsewhere.",the-new-york-times,0,40.94,-7.94
1990,"All we've heard, the Fox News host complained, is ""we need a big tent. We need a big tent. Can we get a bigger tent? How can we get a big tent?",huffpost,1,37.82,-10.75
4120,"I am confident that a reasonable compromise can be reached, but not while President Trump continues to keep significant parts of the government shut down and Leader McConnell refuses to meaningfully negotiate with Senate Democrats,"" he said.",fox-news,0,35.44,11.06
4759,"“I think she dishonored herself, and I think she dishonored her family.”",the-new-york-times,0,40.94,-7.94
7654,"""It’s a stunning record of secrecy and corruption, of cronyism run amok.""",huffpost,0,37.82,-10.75
5298,WASHINGTON — Republican Congressional candidates on Monday intensified efforts to inject the divide over construction of an Islamic center near ground zero into the midterm campaigns while the Senate’s top Democrat said he objected to the mosque being built there.,the-new-york-times,0,40.94,-7.94
7920,"Call off this summit, @realDonaldTrump,"" Wyden tweeted.",fox-news,0,35.44,11.06
4971,"Previously, such couples filed federal and state tax returns as individuals.",the-new-york-times,0,40.94,-7.94
7885,"The indictment details scores of instances, beginning in 2009 and continuing through 2016, in which the Justice Department said the Hunters spent campaign money on themselves.",the-new-york-times,0,40.94,-7.94
5034,"Yet AARP reassured labor groups that it had not changed its position on Social Security, labor officials told HuffPost.",huffpost,0,37.82,-10.75
3600,"UPDATE - May 30, 5:20 p.m.: Hours after Kathy Griffin’s photo shoot with a fake bloody Donald Trump head made the internet rounds, the official Twitter account for the U.S. Secret Service has issued a statement.",huffpost,0,37.82,-10.75
6490,“He was the only conduit they have to express their anger right now.,the-new-york-times,0,40.94,-7.94
7707,At least four of the documents were marked “classified.”,fox-news,0,35.44,11.06
7937,"Rep. Ted Lieu (D-Calif.) also called for the cancellation of the meeting, saying that Trump “cannot claim to love the U.S. while meeting with ... a man who is overseeing an all-out attack on America’s democracy.”",huffpost,0,37.82,-10.75
6576,"On Friday morning, McCarthy, 49, appeared to be headed toward running unopposed after some rivals dropped out.",fox-news,0,35.44,11.06
385,"It was not immediately clear why Trump made the announcement, but it came on the same day as the top Republican on the House Foreign Affairs Committee called on the Trump administration to reverse its newly announced policy, labeling it the ""wrong move at the wrong time.""",fox-news,0,35.44,11.06
6965,"The Perry campaign did not say where the ad would run, but the focus of Mr. Perry’s multimillion-dollar television budget has been in Iowa, where large numbers of Republican caucusgoers describe themselves as Christian evangelicals.",the-new-york-times,0,40.94,-7.94
7282,"The White House plan does address school security, urging Congress to help schools complete emergency plans; proposing an initiative to help schools hire up to 1,000 resource officers and mental health professionals; and proposing new training for teachers to recognize mental health issues among young people.",fox-news,0,35.44,11.06
536,"They argued that he could not be impartial because his father, a police officer, was shot and killed by a black man while on duty when Mr. McCulloch was a child.",the-new-york-times,0,40.94,-7.94
6387,The plaintiffs have presented sworn statements and statistics to support their claim.,the-new-york-times,0,40.94,-7.94
7440,"At a packed news conference at the State House, Mr. Cowan said he would not seek the permanent office or use the appointment as a springboard later.",the-new-york-times,0,40.94,-7.94
5032,"""For decades, AARP has stood against any substantial changes to Social Security.",huffpost,0,37.82,-10.75
4212,"Mr. McConnell — who has insisted he will not put any legislation on the floor unless the president will sign it — spoke to Mr. Trump, Mr. Kushner and Mr. Pence on Thursday night about finding a way forward.",the-new-york-times,0,40.94,-7.94
6456,"WASHINGTON — In one of the most stunning primary election upsets in congressional history, the House majority leader, Eric Cantor, was soundly defeated on Tuesday by a Tea Party-backed economics professor who had hammered him for being insufficiently conservative.",the-new-york-times,1,40.94,-7.94
3507,"An incredulous Bob Schieffer began his interview with Santorum Sunday by asking, ""What in the world were you talking about?""",huffpost,0,37.82,-10.75
201,"“We have spread the word to everyone, and there was a lot of interest,” he said.",the-new-york-times,0,40.94,-7.94
1332,Fifteen of the 19 Sept. 11 hijackers were Saudi nationals.,fox-news,0,35.44,11.06
3502,"""I've repeatedly said that I believe the president's Christian -- he says he's Christian.",huffpost,0,37.82,-10.75
2708,He chuckled and smirked through many of Ryan's responses.,fox-news,0,35.44,11.06
6030,"While the e-mails portrayed White House officials as being sensitive to the concerns of the State Department, they suggest that Mr. Obama’s aides mostly mediated a bureaucratic tug of war between the State Department and the C.I.A. over how much to disclose — all under heavy time constraints because of the demands from Capitol Hill.",the-new-york-times,1,40.94,-7.94
5031,"""Today marks a watershed moment in American politics,"" Cowan said.",huffpost,0,37.82,-10.75
6514,"But Trump's hardline approach to immigration alienated Bloomberg, who often makes the case that an open immigration policy is needed to keep the nation's economy growing.",fox-news,0,35.44,11.06
4662,"“Now that the fact of bulk collection has been declassified, we believe that more information about the scale of the collection, and specifically whether it involves the records of ‘millions of Americans,’ should be declassified as well,” they said.",the-new-york-times,0,40.94,-7.94
4021,“We all know that the justices on the Supreme Court have political views.,fox-news,0,35.44,11.06
1854,"“He should have never been here in the first place,” she said.",the-new-york-times,0,40.94,-7.94
7132,“He criticized America for having ‘arrogance’ and the audacity to ‘dictate our terms’ to other nations.,fox-news,0,35.44,11.06
2872,"“I just saw the reports that he had previously said he opposed same sex marriage and now, according to ABC News, he said that he supports it.",huffpost,0,37.82,-10.75
3030,"""I'm being myself -- frank.",fox-news,0,35.44,11.06
1205,"A former senior Justice Department official, now-white collar criminal attorney with Ifrah Law, James Trusty, told Fox News that while common procedure in white collar cases would involve a federal prosecutor contacting the defendant’s attorney, Stone’s charges could have sparked a different approach.",fox-news,0,35.44,11.06
1645,"Moore did take her home, she said.",fox-news,0,35.44,11.06
3417,"The girls accompanied their daughter to Wednesday's ceremony, in which he pardoned two turkeys named Mac and Cheese.",fox-news,0,35.44,11.06
3476,"That man is here to use the resources and use them wisely, to care for the Earth, to be a steward of the Earth, but we're not here to serve the Earth.",fox-news,0,35.44,11.06
6715,"In other words, it doesn't say how much they paid, where is the doctor, here's your room bill.""",huffpost,0,37.82,-10.75
2861,"""My view is that marriage itself is a relationship between a man and a woman and that's my own preference,"" Romney told reporters in Oklahoma.",huffpost,0,37.82,-10.75
